"iso3c","year","arr_nr","fdi_ofgdp","std_totald","debts_ratio","res_im","tr_bal_gdp","gdpdefl","gdppc","gdppc_gr","ex_rate","pop","quotash","country_nr","logpop","loggdppc","arrtype","apprdate","prtype","t_access","canc","comments","IMF_program","avg_part_yr","avg_yr_loansize","logavg_yr_loansize","meanv_US","meanv_CHN","el_democr","IM_fromUS","EX_toUS","IM_fromCHN","EX_toCHN","sh_aid","unsc","sumtok_AIV","sumsent_AIV","sumstok_P","sumssent_P","BRI_part"
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,3e-04,NA,4.4551,0.1529,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,2.8928,3.2007,4.4551,0.1529,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,2.8928,NA,0.1294,0.1529,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,3e-04,NA,0.1294,0.1529,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,2.8928,3.2007,0.1294,0.1529,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,3e-04,3.2007,4.4551,0.1529,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,2.8928,NA,4.4551,0.1529,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,2.8928,3.2007,4.4551,10.39,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,3e-04,NA,0.1294,10.39,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,3e-04,NA,4.4551,10.39,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,2.8928,3.2007,0.1294,10.39,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,2.8928,NA,4.4551,10.39,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2015,NA,0.279995559508797,NA,NA,7.92054537564851,6.84662866633004,3.18559596664953,26063.7064870504,2.26842940068582,1130.9525,51014947,1.411,92,17.7476292261809,10.1682990695388,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.538461538461538,0.58974358974359,0.718,3e-04,3.2007,4.4551,10.39,6.27152074148878e-06,0,29444,1004,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,0,3.199,0.1354,0.1598,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,2.9127,NA,4.4673,0.1598,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,2.9127,3.199,0.1354,0.1598,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,0,NA,0.1354,0.1598,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,0,NA,4.4673,0.1598,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,2.9127,NA,4.4673,10.0115,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,2.9127,3.199,4.4673,10.0115,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,0,NA,0.1354,10.0115,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,0,NA,4.4673,10.0115,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,2.9127,3.199,4.4673,0.1598,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,0,3.199,0.1354,10.0115,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,0,3.199,4.4673,10.0115,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,2.9127,NA,0.1354,0.1598,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,2.9127,NA,0.1354,10.0115,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,2.9127,3.199,0.1354,10.0115,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2016,NA,0.806893302496192,NA,NA,8.38848501351327,6.66149235664297,1.98603850545349,26725.5017164576,2.5391447288435,1160.7675,51217803,1.799,92,17.7515977444147,10.1933735090176,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.697368421052632,0.574561403508772,0.733,0,3.199,4.4673,0.1598,1.58187949391304e-05,0,42223,1420,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,3.1278,NA,0.1434,0.0939,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,3.1278,3.0524,0.1434,9.6298,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,0,NA,4.5376,0.0939,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,0,3.0524,4.5376,0.0939,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,0,NA,0.1434,9.6298,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,0,3.0524,0.1434,0.0939,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,3.1278,NA,0.1434,9.6298,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,0,NA,4.5376,9.6298,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,0,NA,0.1434,0.0939,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,0,3.0524,0.1434,9.6298,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,3.1278,3.0524,4.5376,9.6298,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,0,3.0524,4.5376,9.6298,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,3.1278,3.0524,0.1434,0.0939,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,3.1278,NA,4.5376,9.6298,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,3.1278,3.0524,4.5376,0.0939,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2017,NA,1.10307799056185,NA,NA,7.55831770286655,4.74749607533526,2.22278138152841,27492.576254672,2.87019696151147,1131.00083333333,51361911,1.799,92,17.7544074245977,10.2216712928349,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.573643410852713,0.62015503875969,0.855,3.1278,NA,4.5376,0.0939,1.56402549806441e-05,0,NA,NA,NA,NA,0
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,0,NA,0.0889,9.5816,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,3.393,2.918,4.3712,9.5816,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,0,NA,0.0889,0.01,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,3.393,2.918,4.3712,0.01,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,3.393,2.918,0.0889,9.5816,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,3.393,NA,4.3712,9.5816,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,0,2.918,0.0889,9.5816,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,3.393,2.918,0.0889,0.01,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,0,2.918,0.0889,0.01,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,0,2.918,4.3712,9.5816,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,0,NA,4.3712,9.5816,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,0,NA,4.3712,0.01,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,3.393,NA,4.3712,0.01,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,0,2.918,4.3712,0.01,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,3.393,NA,0.0889,9.5816,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2018,NA,0.706300893808141,NA,NA,7.12215104071276,4.43771617274243,0.482948983102617,28157.7344466982,2.41941019228105,1100.16333333333,51606633,1.799,92,17.759160768702,10.2455773541483,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.457894736842105,0.605263157894737,0.868,3.393,NA,0.0889,0.01,0.000141215769107421,0,27202,1006,NA,NA,1
"KOR",2019,NA,0.641607358033567,NA,NA,7.71289239419087,2.89789701610686,-0.922268892218497,28675.0344073464,1.83715050522754,1165.3575,51709098,1.799,92,17.7611443007857,10.2637821419043,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.494505494505495,NA,0.854,NA,NA,NA,NA,0.00019931627119472,0,NA,NA,NA,NA,1
"KWT",2011,NA,2.11534199177362,NA,NA,8.27693096964215,47.3063862210391,17.258342938766,39940.0419836868,3.53196491648514,0.275978944444444,3168060,0.579,93,14.968629971131,10.5951346581382,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.348484848484849,0.782828282828283,0.317,0.1856,0.3539,0.1121,0.5263,NA,0,30430,924,NA,NA,0
"KWT",2012,NA,1.65024567913287,NA,NA,8.51843721530012,48.4521461425261,7.4591870131177,40287.3042188638,0.869458863660782,0.279935558333333,3348853,0.579,93,15.0241284571134,10.6037916665119,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.298913043478261,0.809782608695652,0.307,0.1736,0.5725,0.102,0.5757,4.66683306280438e-06,0,28253,869,NA,NA,0
"KWT",2013,NA,0.823163206167192,NA,NA,8.10687874184372,44.1163667874012,0.22286798668712,38698.8944901097,-3.94270542433163,0.283589441666667,3526376,0.579,93,15.0757812726699,10.5635663124628,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.147540983606557,0.868852459016393,0.308,0.1647,0.5577,0.1211,0.4916,1.91813004611276e-06,0,29019,868,NA,NA,0
"KWT",2014,NA,0.298716373584249,NA,NA,8.0300885446748,36.9753418501498,-6.75791272749098,37158.6497346309,-3.98007430385999,0.284567141666667,3690941,0.579,93,15.1213919970564,10.5229518557399,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.20625,0.84375,0.311,0.2253,0.4865,0.1464,0.5107,2.24130803069019e-06,0,28697,821,NA,NA,0
"KWT",2015,NA,0.24845451408201,NA,NA,6.97335100639206,8.83292287074345,-25.9584189407846,35969.3493105175,-3.20060183189341,0.300852025,3835591,0.579,93,15.1598340878203,10.4904224467434,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.192307692307692,0.782051282051282,0.311,0.1824,0.2111,0.1659,0.4464,9.82363079948582e-06,0,29725,819,NA,NA,0
"KWT",2016,NA,0.266886524055014,NA,NA,7.5460122857355,-0.895458271947047,-6.83796631002545,35886.9938823827,-0.228960016551312,0.302137441178496,3956875,0.405,93,15.1909651302805,10.4881302214356,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.390350877192982,0.723684210526316,0.309,0.2272,0.155,0.1431,0.4012,5.19945190480485e-05,0,NA,NA,NA,NA,0
"KWT",2017,NA,0.093624941797376,NA,NA,7.33105759499092,4.5506070662788,16.2308929368828,33359.427780449,-7.04312573579627,0.303349758333333,4056099,0.405,93,15.2157322322393,10.4150957034613,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.271317829457364,0.728682170542636,0.32,0.3298,0.1257,0.1375,0.4846,9.27358071579996e-05,0,31208,825,NA,NA,0
"KWT",2018,NA,-0.0151996256232746,NA,NA,6.7996454578408,12.9535325568748,14.5902471461894,33112.1907319075,-0.741130963542489,0.301956493524177,4137312,0.405,93,15.2355568595686,10.407656793617,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.184210526315789,0.805263157894737,0.315,0.1791,0.0814,0.1332,0.7194,8.57331763332796e-05,1,33812,895,NA,NA,1
